fpVal, endTimeNanos, startTimeNanos, modifiedTimeMillis
75,1639252981000000000,1639252981000000000,1639435043260
74,1639253041000000000,1639253041000000000,1639435043260
77,1639253101000000000,1639253101000000000,1639435043260
89,1639253161000000000,1639253161000000000,1639435043260
95,1639253221000000000,1639253221000000000,1639435043260
97,1639253281000000000,1639253281000000000,1639435043260
98,1639253341000000000,1639253341000000000,1639435043260
102,1639253401000000000,1639253401000000000,1639435043260
97,1639253461000000000,1639253461000000000,1639435043260
105,1639253521000000000,1639253521000000000,1639435043260
105,1639253581000000000,1639253581000000000,1639435043260
97,1639253641000000000,1639253641000000000,1639435043260
77,1639253701000000000,1639253701000000000,1639435043260
100,1639253761000000000,1639253761000000000,1639435043260
94,1639253821000000000,1639253821000000000,1639435043260
104,1639253881000000000,1639253881000000000,1639435043260
106,1639253941000000000,1639253941000000000,1639435043260
100,1639254001000000000,1639254001000000000,1639435043260
86,1639254061000000000,1639254061000000000,1639435043260
91,1639254121000000000,1639254121000000000,1639435043260
88,1639254181000000000,1639254181000000000,1639435043260
93,1639254241000000000,1639254241000000000,1639435043260
92,1639254301000000000,1639254301000000000,1639435043260
86,1639254361000000000,1639254361000000000,1639435043260
95,1639254421000000000,1639254421000000000,1639435043260
95,1639254481000000000,1639254481000000000,1639435043260
95,1639254541000000000,1639254541000000000,1639435043260
99,1639254601000000000,1639254601000000000,1639435043260
109,1639254661000000000,1639254661000000000,1639435043260
97,1639254721000000000,1639254721000000000,1639435043260
104,1639254781000000000,1639254781000000000,1639435043260
100,1639254841000000000,1639254841000000000,1639435043260
97,1639254901000000000,1639254901000000000,1639435043260
101,1639254961000000000,1639254961000000000,1639435043260
103,1639255021000000000,1639255021000000000,1639435043260
104,1639255081000000000,1639255081000000000,1639435043260
105,1639255141000000000,1639255141000000000,1639435043260
102,1639255201000000000,1639255201000000000,1639435043260
106,1639255261000000000,1639255261000000000,1639435043260
106,1639255321000000000,1639255321000000000,1639435043260
107,1639255381000000000,1639255381000000000,1639435043260
93,1639255441000000000,1639255441000000000,1639435043260
85,1639255501000000000,1639255501000000000,1639435043260
86,1639255561000000000,1639255561000000000,1639435043260
82,1639255621000000000,1639255621000000000,1639435043260
80,1639255681000000000,1639255681000000000,1639435043260
98,1639255741000000000,1639255741000000000,1639435043260
82,1639255801000000000,1639255801000000000,1639435043260
77,1639255861000000000,1639255861000000000,1639435043260
79,1639255921000000000,1639255921000000000,1639435043260
91,1639255981000000000,1639255981000000000,1639435043260
86,1639256041000000000,1639256041000000000,1639435043260
86,1639256101000000000,1639256101000000000,1639435043260
89,1639256161000000000,1639256161000000000,1639435043260
79,1639256221000000000,1639256221000000000,1639435043260
72,1639256281000000000,1639256281000000000,1639435043260
79,1639256341000000000,1639256341000000000,1639435043260
79,1639256401000000000,1639256401000000000,1639435043260
76,1639256461000000000,1639256461000000000,1639435043260
77,1639256521000000000,1639256521000000000,1639435043260
77,1639256581000000000,1639256581000000000,1639435043260
77,1639256641000000000,1639256641000000000,1639435043260
76,1639256701000000000,1639256701000000000,1639435043260
80,1639256761000000000,1639256761000000000,1639435043260
76,1639256821000000000,1639256821000000000,1639435043260
73,1639256881000000000,1639256881000000000,1639435043260
75,1639256941000000000,1639256941000000000,1639435043260
75,1639257001000000000,1639257001000000000,1639435043260
76,1639257061000000000,1639257061000000000,1639435043260
78,1639257121000000000,1639257121000000000,1639435043260
76,1639257181000000000,1639257181000000000,1639435043260
78,1639257241000000000,1639257241000000000,1639435043260
81,1639257301000000000,1639257301000000000,1639435043260
72,1639257361000000000,1639257361000000000,1639435043260
74,1639257421000000000,1639257421000000000,1639435043260
77,1639257481000000000,1639257481000000000,1639435043260
76,1639257541000000000,1639257541000000000,1639435043260
75,1639257601000000000,1639257601000000000,1639435043260
73,1639257661000000000,1639257661000000000,1639435043260
75,1639257721000000000,1639257721000000000,1639435043260
76,1639257781000000000,1639257781000000000,1639435043260
75,1639257841000000000,1639257841000000000,1639435043260
76,1639257901000000000,1639257901000000000,1639435043260
75,1639257961000000000,1639257961000000000,1639435043260
73,1639258021000000000,1639258021000000000,1639435043260
71,1639258081000000000,1639258081000000000,1639435043260
72,1639258141000000000,1639258141000000000,1639435043260
75,1639258201000000000,1639258201000000000,1639435043260
74,1639258261000000000,1639258261000000000,1639435043260
74,1639258321000000000,1639258321000000000,1639435043260
73,1639258381000000000,1639258381000000000,1639435043260
76,1639258441000000000,1639258441000000000,1639435043260
77,1639258501000000000,1639258501000000000,1639435043260
74,1639258561000000000,1639258561000000000,1639435043260
69,1639258621000000000,1639258621000000000,1639435043260
75,1639258681000000000,1639258681000000000,1639435043260
77,1639258741000000000,1639258741000000000,1639435043260
71,1639258801000000000,1639258801000000000,1639435043260
72,1639258861000000000,1639258861000000000,1639435043260
74,1639258921000000000,1639258921000000000,1639435043260
73,1639258981000000000,1639258981000000000,1639435043260
74,1639259041000000000,1639259041000000000,1639435043260
73,1639259101000000000,1639259101000000000,1639435043260
71,1639259161000000000,1639259161000000000,1639435043260
69,1639259221000000000,1639259221000000000,1639435043260
73,1639259281000000000,1639259281000000000,1639435043260
72,1639259341000000000,1639259341000000000,1639435043260
70,1639259401000000000,1639259401000000000,1639435043260
72,1639259461000000000,1639259461000000000,1639435043260
76,1639259521000000000,1639259521000000000,1639435043260
73,1639259581000000000,1639259581000000000,1639435043260
83,1639259641000000000,1639259641000000000,1639435043260
58,1639259701000000000,1639259701000000000,1639435043260
70,1639259761000000000,1639259761000000000,1639435043260
83,1639259821000000000,1639259821000000000,1639435043260
76,1639259881000000000,1639259881000000000,1639435043260
75,1639259941000000000,1639259941000000000,1639435043260
70,1639260001000000000,1639260001000000000,1639435043260
69,1639260061000000000,1639260061000000000,1639435043260
73,1639260121000000000,1639260121000000000,1639435043260
76,1639260181000000000,1639260181000000000,1639435043260
74,1639260241000000000,1639260241000000000,1639435043260
71,1639260301000000000,1639260301000000000,1639435043260
74,1639260361000000000,1639260361000000000,1639435043260
77,1639260421000000000,1639260421000000000,1639435043260
71,1639260481000000000,1639260481000000000,1639435043260
70,1639260541000000000,1639260541000000000,1639435043260
75,1639260601000000000,1639260601000000000,1639435043260
68,1639260661000000000,1639260661000000000,1639435043260
70,1639260721000000000,1639260721000000000,1639435043260
68,1639260781000000000,1639260781000000000,1639435043260
69,1639260841000000000,1639260841000000000,1639435043260
66,1639260901000000000,1639260901000000000,1639435043260
73,1639260961000000000,1639260961000000000,1639435043260
70,1639261021000000000,1639261021000000000,1639435043260
74,1639261081000000000,1639261081000000000,1639435043260
68,1639261141000000000,1639261141000000000,1639435043260
70,1639261201000000000,1639261201000000000,1639435043260
68,1639261261000000000,1639261261000000000,1639435043260
66,1639261321000000000,1639261321000000000,1639435043260
70,1639261381000000000,1639261381000000000,1639435043260
69,1639261441000000000,1639261441000000000,1639435043260
69,1639261501000000000,1639261501000000000,1639435043260
71,1639261561000000000,1639261561000000000,1639435043260
71,1639261621000000000,1639261621000000000,1639435043260
64,1639261681000000000,1639261681000000000,1639435043260
73,1639261741000000000,1639261741000000000,1639435043260
66,1639261801000000000,1639261801000000000,1639435043260
75,1639261861000000000,1639261861000000000,1639435043260
87,1639261921000000000,1639261921000000000,1639435043260
81,1639261981000000000,1639261981000000000,1639435043260
72,1639262041000000000,1639262041000000000,1639435043260
72,1639262101000000000,1639262101000000000,1639435043260
70,1639262161000000000,1639262161000000000,1639435043260
77,1639262221000000000,1639262221000000000,1639435043260
74,1639262281000000000,1639262281000000000,1639435043260
72,1639262341000000000,1639262341000000000,1639435043260
74,1639262401000000000,1639262401000000000,1639435043260
70,1639262461000000000,1639262461000000000,1639435043260
77,1639262521000000000,1639262521000000000,1639435043260
73,1639262581000000000,1639262581000000000,1639435043260
73,1639262641000000000,1639262641000000000,1639435043260
75,1639262701000000000,1639262701000000000,1639435043260
72,1639262761000000000,1639262761000000000,1639435043260
72,1639262821000000000,1639262821000000000,1639435043260
74,1639262881000000000,1639262881000000000,1639435043260
74,1639262941000000000,1639262941000000000,1639435043260
74,1639263001000000000,1639263001000000000,1639435043260
69,1639263061000000000,1639263061000000000,1639435043260
77,1639263121000000000,1639263121000000000,1639435043260
74,1639263181000000000,1639263181000000000,1639435043260
73,1639263241000000000,1639263241000000000,1639435043260
72,1639263301000000000,1639263301000000000,1639435043260
67,1639263361000000000,1639263361000000000,1639435043260
72,1639263421000000000,1639263421000000000,1639435043260
73,1639263481000000000,1639263481000000000,1639435043260
75,1639263541000000000,1639263541000000000,1639435043260
77,1639263601000000000,1639263601000000000,1639435043260
75,1639263661000000000,1639263661000000000,1639435043260
73,1639263721000000000,1639263721000000000,1639435043260
73,1639263781000000000,1639263781000000000,1639435043260
69,1639263841000000000,1639263841000000000,1639435043260
73,1639263901000000000,1639263901000000000,1639435043260
78,1639263961000000000,1639263961000000000,1639435043260
79,1639264021000000000,1639264021000000000,1639435043260
70,1639264081000000000,1639264081000000000,1639435043260
76,1639264141000000000,1639264141000000000,1639435043260
71,1639264201000000000,1639264201000000000,1639435043260
70,1639264261000000000,1639264261000000000,1639435043260
75,1639264321000000000,1639264321000000000,1639435043260
69,1639264381000000000,1639264381000000000,1639435043260
84,1639264441000000000,1639264441000000000,1639435043260
87,1639264501000000000,1639264501000000000,1639435043260
74,1639264561000000000,1639264561000000000,1639435043260
73,1639264621000000000,1639264621000000000,1639435043260
79,1639264681000000000,1639264681000000000,1639435043260
73,1639264741000000000,1639264741000000000,1639435043260
69,1639264801000000000,1639264801000000000,1639435043260
72,1639264861000000000,1639264861000000000,1639435043260
72,1639264921000000000,1639264921000000000,1639435043260
70,1639264981000000000,1639264981000000000,1639435043260
69,1639265041000000000,1639265041000000000,1639435043260
67,1639265101000000000,1639265101000000000,1639435043260
68,1639265161000000000,1639265161000000000,1639435043260
73,1639265221000000000,1639265221000000000,1639435043260
73,1639265281000000000,1639265281000000000,1639435043260
62,1639265341000000000,1639265341000000000,1639435043260
92,1639265401000000000,1639265401000000000,1639435043260
98,1639265461000000000,1639265461000000000,1639435043260
82,1639265521000000000,1639265521000000000,1639435043260
76,1639265581000000000,1639265581000000000,1639435043260
74,1639265641000000000,1639265641000000000,1639435043260
89,1639265701000000000,1639265701000000000,1639435043260
88,1639265761000000000,1639265761000000000,1639435043260
90,1639265821000000000,1639265821000000000,1639435043260
71,1639265881000000000,1639265881000000000,1639435043260
64,1639265941000000000,1639265941000000000,1639435043260
69,1639266001000000000,1639266001000000000,1639435043260
71,1639266061000000000,1639266061000000000,1639435043260
70,1639266121000000000,1639266121000000000,1639435043260
72,1639266181000000000,1639266181000000000,1639435043260
73,1639266241000000000,1639266241000000000,1639435043260
75,1639266301000000000,1639266301000000000,1639435043260
77,1639266361000000000,1639266361000000000,1639435043260
70,1639266421000000000,1639266421000000000,1639435043260
73,1639266481000000000,1639266481000000000,1639435043260
72,1639266541000000000,1639266541000000000,1639435043260
74,1639266601000000000,1639266601000000000,1639435043260
71,1639266661000000000,1639266661000000000,1639435043260
75,1639266721000000000,1639266721000000000,1639435043260
74,1639266781000000000,1639266781000000000,1639435043260
73,1639266841000000000,1639266841000000000,1639435043260
73,1639266901000000000,1639266901000000000,1639435043260
72,1639266961000000000,1639266961000000000,1639435043260
73,1639267021000000000,1639267021000000000,1639435043260
71,1639267081000000000,1639267081000000000,1639435043260
71,1639267141000000000,1639267141000000000,1639435043260
73,1639267201000000000,1639267201000000000,1639435043260
72,1639267261000000000,1639267261000000000,1639435043260
74,1639267321000000000,1639267321000000000,1639435043260
74,1639267381000000000,1639267381000000000,1639435043260
69,1639267441000000000,1639267441000000000,1639435043260
75,1639267501000000000,1639267501000000000,1639435043260
70,1639267561000000000,1639267561000000000,1639435043260
77,1639267621000000000,1639267621000000000,1639435043260
71,1639267681000000000,1639267681000000000,1639435043260
71,1639267741000000000,1639267741000000000,1639435043260
72,1639267801000000000,1639267801000000000,1639435043260
69,1639267861000000000,1639267861000000000,1639435043260
71,1639267921000000000,1639267921000000000,1639435043260
71,1639267981000000000,1639267981000000000,1639435043260
73,1639268041000000000,1639268041000000000,1639435043260
75,1639268101000000000,1639268101000000000,1639435043260
74,1639268161000000000,1639268161000000000,1639435043260
75,1639268221000000000,1639268221000000000,1639435043260
76,1639268281000000000,1639268281000000000,1639435043260
76,1639268341000000000,1639268341000000000,1639435043260
73,1639268401000000000,1639268401000000000,1639435043260
75,1639268461000000000,1639268461000000000,1639435043260
80,1639268521000000000,1639268521000000000,1639435043260
78,1639268581000000000,1639268581000000000,1639435043260
82,1639268641000000000,1639268641000000000,1639435043260
79,1639268701000000000,1639268701000000000,1639435043260
82,1639268761000000000,1639268761000000000,1639435043260
81,1639268821000000000,1639268821000000000,1639435043260
83,1639268881000000000,1639268881000000000,1639435043260
81,1639268941000000000,1639268941000000000,1639435043260
82,1639269001000000000,1639269001000000000,1639435043260
85,1639269061000000000,1639269061000000000,1639435043260
85,1639269121000000000,1639269121000000000,1639435043260
84,1639269181000000000,1639269181000000000,1639435043260
85,1639269241000000000,1639269241000000000,1639435043260
85,1639269301000000000,1639269301000000000,1639435043260
84,1639269361000000000,1639269361000000000,1639435043260
86,1639269421000000000,1639269421000000000,1639435043260
87,1639269481000000000,1639269481000000000,1639435043260
90,1639269541000000000,1639269541000000000,1639435043260
85,1639269601000000000,1639269601000000000,1639435043260
81,1639269661000000000,1639269661000000000,1639435043260
83,1639269721000000000,1639269721000000000,1639435043260
81,1639269781000000000,1639269781000000000,1639435043260
81,1639269841000000000,1639269841000000000,1639435043260
80,1639269901000000000,1639269901000000000,1639435043260
85,1639269961000000000,1639269961000000000,1639435043260
86,1639270021000000000,1639270021000000000,1639435043260
90,1639270081000000000,1639270081000000000,1639435043260
85,1639270141000000000,1639270141000000000,1639435043260
87,1639270201000000000,1639270201000000000,1639435043260
86,1639270261000000000,1639270261000000000,1639435043260
88,1639270321000000000,1639270321000000000,1639435043260
86,1639270381000000000,1639270381000000000,1639435043260
86,1639270441000000000,1639270441000000000,1639435043260
92,1639270501000000000,1639270501000000000,1639435043260
89,1639270561000000000,1639270561000000000,1639435043260
89,1639270621000000000,1639270621000000000,1639435043260
84,1639270681000000000,1639270681000000000,1639435043260
86,1639270741000000000,1639270741000000000,1639435043260
91,1639270801000000000,1639270801000000000,1639435043260
77,1639270861000000000,1639270861000000000,1639435043260
92,1639270921000000000,1639270921000000000,1639435043260
87,1639270981000000000,1639270981000000000,1639435043260
90,1639271041000000000,1639271041000000000,1639435043260
90,1639271101000000000,1639271101000000000,1639435043260
79,1639271161000000000,1639271161000000000,1639435043260
91,1639271221000000000,1639271221000000000,1639435043260
91,1639271281000000000,1639271281000000000,1639435043260
91,1639271341000000000,1639271341000000000,1639435043260
81,1639271401000000000,1639271401000000000,1639435043260
91,1639271461000000000,1639271461000000000,1639435043260
82,1639271521000000000,1639271521000000000,1639435043260
81,1639271581000000000,1639271581000000000,1639435043260
82,1639271641000000000,1639271641000000000,1639435043260
89,1639271701000000000,1639271701000000000,1639435043260
88,1639271761000000000,1639271761000000000,1639435043260
88,1639271821000000000,1639271821000000000,1639435043260
85,1639271881000000000,1639271881000000000,1639435043260
81,1639271941000000000,1639271941000000000,1639435043260
85,1639272001000000000,1639272001000000000,1639435043260
85,1639272061000000000,1639272061000000000,1639435043260
85,1639272121000000000,1639272121000000000,1639435043260
88,1639272181000000000,1639272181000000000,1639435043260
92,1639272241000000000,1639272241000000000,1639435043260
89,1639272301000000000,1639272301000000000,1639435043260
89,1639272361000000000,1639272361000000000,1639435043260
91,1639272421000000000,1639272421000000000,1639435043260
89,1639272481000000000,1639272481000000000,1639435043260
92,1639272541000000000,1639272541000000000,1639435043260
90,1639272601000000000,1639272601000000000,1639435043260
89,1639272661000000000,1639272661000000000,1639435043260
92,1639272721000000000,1639272721000000000,1639435043260
88,1639272781000000000,1639272781000000000,1639435043260
91,1639272841000000000,1639272841000000000,1639435043260
91,1639272901000000000,1639272901000000000,1639435043260
91,1639272961000000000,1639272961000000000,1639435043260
91,1639273021000000000,1639273021000000000,1639435043260
90,1639273081000000000,1639273081000000000,1639435043260
89,1639273141000000000,1639273141000000000,1639435043260
91,1639273201000000000,1639273201000000000,1639435043260
90,1639273261000000000,1639273261000000000,1639435043260
90,1639273321000000000,1639273321000000000,1639435043260
88,1639273381000000000,1639273381000000000,1639435043260
91,1639273441000000000,1639273441000000000,1639435043260
88,1639273501000000000,1639273501000000000,1639435043260
90,1639273561000000000,1639273561000000000,1639435043260
91,1639273621000000000,1639273621000000000,1639435043260
89,1639273681000000000,1639273681000000000,1639435043260
89,1639273741000000000,1639273741000000000,1639435043260
92,1639273801000000000,1639273801000000000,1639435043260
91,1639273861000000000,1639273861000000000,1639435043260
89,1639273921000000000,1639273921000000000,1639435043260
91,1639273981000000000,1639273981000000000,1639435043260
89,1639274041000000000,1639274041000000000,1639435043260
90,1639274101000000000,1639274101000000000,1639435043260
90,1639274161000000000,1639274161000000000,1639435043260
92,1639274221000000000,1639274221000000000,1639435043260
91,1639274281000000000,1639274281000000000,1639435043260
92,1639274341000000000,1639274341000000000,1639435043260
91,1639274401000000000,1639274401000000000,1639435043260
90,1639274461000000000,1639274461000000000,1639435043260
89,1639274521000000000,1639274521000000000,1639435043260
90,1639274581000000000,1639274581000000000,1639435043260
90,1639274641000000000,1639274641000000000,1639435043260
92,1639274701000000000,1639274701000000000,1639435043260
92,1639274761000000000,1639274761000000000,1639435043260
91,1639274821000000000,1639274821000000000,1639435043260
91,1639274881000000000,1639274881000000000,1639435043260
88,1639274941000000000,1639274941000000000,1639435043260
92,1639275001000000000,1639275001000000000,1639435043260
92,1639275061000000000,1639275061000000000,1639435043260
92,1639275121000000000,1639275121000000000,1639435043260
91,1639275181000000000,1639275181000000000,1639435043260
91,1639275241000000000,1639275241000000000,1639435043260
92,1639275301000000000,1639275301000000000,1639435043260
91,1639275361000000000,1639275361000000000,1639435043260
92,1639275421000000000,1639275421000000000,1639435043260
92,1639275481000000000,1639275481000000000,1639435043260
91,1639275541000000000,1639275541000000000,1639435043260
91,1639275601000000000,1639275601000000000,1639435043260
92,1639275661000000000,1639275661000000000,1639435043260
89,1639275721000000000,1639275721000000000,1639435043260
92,1639275781000000000,1639275781000000000,1639435043260
90,1639275841000000000,1639275841000000000,1639435043260
90,1639275901000000000,1639275901000000000,1639435043260
90,1639275961000000000,1639275961000000000,1639435043260
91,1639276021000000000,1639276021000000000,1639435043260
89,1639276081000000000,1639276081000000000,1639435043260
92,1639276141000000000,1639276141000000000,1639435043260
91,1639276201000000000,1639276201000000000,1639435043260
92,1639276261000000000,1639276261000000000,1639435043260
92,1639276321000000000,1639276321000000000,1639435043260
91,1639276381000000000,1639276381000000000,1639435043260
92,1639276441000000000,1639276441000000000,1639435043260
92,1639276501000000000,1639276501000000000,1639435043260
91,1639276561000000000,1639276561000000000,1639435043260
88,1639276621000000000,1639276621000000000,1639435043260
89,1639276681000000000,1639276681000000000,1639435043260
92,1639276741000000000,1639276741000000000,1639435043260
92,1639276801000000000,1639276801000000000,1639435043260
92,1639276861000000000,1639276861000000000,1639435043260
90,1639276921000000000,1639276921000000000,1639435043260
91,1639276981000000000,1639276981000000000,1639435043260
90,1639277041000000000,1639277041000000000,1639435043260
89,1639277101000000000,1639277101000000000,1639435043260
90,1639277161000000000,1639277161000000000,1639435043260
87,1639277221000000000,1639277221000000000,1639435043260
88,1639277281000000000,1639277281000000000,1639435043260
83,1639277341000000000,1639277341000000000,1639435043260
86,1639277401000000000,1639277401000000000,1639435043260
72,1639277461000000000,1639277461000000000,1639435043260
84,1639277521000000000,1639277521000000000,1639435043260
85,1639277581000000000,1639277581000000000,1639435043260
85,1639277641000000000,1639277641000000000,1639435043260
87,1639277701000000000,1639277701000000000,1639435043260
82,1639277761000000000,1639277761000000000,1639435043260
79,1639277821000000000,1639277821000000000,1639435043260
83,1639277881000000000,1639277881000000000,1639435043260
87,1639277941000000000,1639277941000000000,1639435043260
77,1639278001000000000,1639278001000000000,1639435043260
86,1639278061000000000,1639278061000000000,1639435043260
82,1639278121000000000,1639278121000000000,1639435043260
79,1639278181000000000,1639278181000000000,1639435043260
81,1639278241000000000,1639278241000000000,1639435043260
81,1639278301000000000,1639278301000000000,1639435043260
84,1639278361000000000,1639278361000000000,1639435043260
80,1639278421000000000,1639278421000000000,1639435043260
85,1639278481000000000,1639278481000000000,1639435043260
82,1639278541000000000,1639278541000000000,1639435043260
82,1639278601000000000,1639278601000000000,1639435043260
82,1639278661000000000,1639278661000000000,1639435043260
82,1639278721000000000,1639278721000000000,1639435043260
81,1639278781000000000,1639278781000000000,1639435043260
75,1639278841000000000,1639278841000000000,1639435043260
89,1639278901000000000,1639278901000000000,1639435043260
88,1639278961000000000,1639278961000000000,1639435043260
92,1639279021000000000,1639279021000000000,1639435043260
108,1639279081000000000,1639279081000000000,1639435043260
81,1639279141000000000,1639279141000000000,1639435043260
79,1639279201000000000,1639279201000000000,1639435043260
83,1639279261000000000,1639279261000000000,1639435043260
82,1639279321000000000,1639279321000000000,1639435043260
79,1639279381000000000,1639279381000000000,1639435043260
79,1639279441000000000,1639279441000000000,1639435043260
84,1639279501000000000,1639279501000000000,1639435043260
82,1639279561000000000,1639279561000000000,1639435043260
81,1639279621000000000,1639279621000000000,1639435043260
81,1639279681000000000,1639279681000000000,1639435043260
77,1639279741000000000,1639279741000000000,1639435043260
82,1639279801000000000,1639279801000000000,1639435043260
85,1639279861000000000,1639279861000000000,1639435043260
85,1639279921000000000,1639279921000000000,1639435043260
85,1639279981000000000,1639279981000000000,1639435043260
86,1639280041000000000,1639280041000000000,1639435043260
86,1639280101000000000,1639280101000000000,1639435043260
86,1639280161000000000,1639280161000000000,1639435043260
85,1639280221000000000,1639280221000000000,1639435043260
87,1639280281000000000,1639280281000000000,1639435043260
88,1639280341000000000,1639280341000000000,1639435043260
88,1639280401000000000,1639280401000000000,1639435043260
87,1639280461000000000,1639280461000000000,1639435043260
84,1639280521000000000,1639280521000000000,1639435043260
87,1639280581000000000,1639280581000000000,1639435043260
88,1639280641000000000,1639280641000000000,1639435043260
85,1639280701000000000,1639280701000000000,1639435043260
83,1639280761000000000,1639280761000000000,1639435043260
88,1639280821000000000,1639280821000000000,1639435043260
85,1639280881000000000,1639280881000000000,1639435043260
87,1639280941000000000,1639280941000000000,1639435043260
90,1639281001000000000,1639281001000000000,1639435043260
85,1639281061000000000,1639281061000000000,1639435043260
86,1639281121000000000,1639281121000000000,1639435043260
87,1639281181000000000,1639281181000000000,1639435043260
82,1639281241000000000,1639281241000000000,1639435043260
88,1639281301000000000,1639281301000000000,1639435043260
87,1639281361000000000,1639281361000000000,1639435043260
85,1639281421000000000,1639281421000000000,1639435043260
86,1639281481000000000,1639281481000000000,1639435043260
82,1639281541000000000,1639281541000000000,1639435043260
82,1639281601000000000,1639281601000000000,1639435043260
82,1639281661000000000,1639281661000000000,1639435043260
85,1639281721000000000,1639281721000000000,1639435043260
85,1639281781000000000,1639281781000000000,1639435043260
74,1639281841000000000,1639281841000000000,1639435043260
79,1639281901000000000,1639281901000000000,1639435043260
83,1639281961000000000,1639281961000000000,1639435043260
83,1639282021000000000,1639282021000000000,1639435043260
75,1639282081000000000,1639282081000000000,1639435043260
77,1639282141000000000,1639282141000000000,1639435043260
78,1639282201000000000,1639282201000000000,1639435043260
83,1639282261000000000,1639282261000000000,1639435043260
82,1639282321000000000,1639282321000000000,1639435043260
85,1639282381000000000,1639282381000000000,1639435043260
81,1639282441000000000,1639282441000000000,1639435043260
86,1639282501000000000,1639282501000000000,1639435043260
85,1639282561000000000,1639282561000000000,1639435043260
82,1639282621000000000,1639282621000000000,1639435043260
82,1639282681000000000,1639282681000000000,1639435043260
88,1639282741000000000,1639282741000000000,1639435043260
85,1639282801000000000,1639282801000000000,1639435043260
87,1639282861000000000,1639282861000000000,1639435043260
87,1639282921000000000,1639282921000000000,1639435043260
79,1639282981000000000,1639282981000000000,1639435043260
82,1639283041000000000,1639283041000000000,1639435043260
79,1639283101000000000,1639283101000000000,1639435043260
74,1639283161000000000,1639283161000000000,1639435043260
78,1639283221000000000,1639283221000000000,1639435043260
80,1639283281000000000,1639283281000000000,1639435043260
82,1639283341000000000,1639283341000000000,1639435043260
78,1639283401000000000,1639283401000000000,1639435043260
78,1639283461000000000,1639283461000000000,1639435043260
78,1639283521000000000,1639283521000000000,1639435043260
73,1639283581000000000,1639283581000000000,1639435043260
76,1639283641000000000,1639283641000000000,1639435043260
75,1639283701000000000,1639283701000000000,1639435043260
77,1639283761000000000,1639283761000000000,1639435043260
75,1639283821000000000,1639283821000000000,1639435043260
76,1639283881000000000,1639283881000000000,1639435043260
77,1639283941000000000,1639283941000000000,1639435043260
79,1639284001000000000,1639284001000000000,1639435043260
77,1639284061000000000,1639284061000000000,1639435043260
72,1639284121000000000,1639284121000000000,1639435043260
70,1639284181000000000,1639284181000000000,1639435043260
70,1639284241000000000,1639284241000000000,1639435043260
79,1639284301000000000,1639284301000000000,1639435043260
76,1639284361000000000,1639284361000000000,1639435043260
77,1639284421000000000,1639284421000000000,1639435043260
77,1639284481000000000,1639284481000000000,1639435043260
76,1639284541000000000,1639284541000000000,1639435043260
75,1639284601000000000,1639284601000000000,1639435043260
78,1639284661000000000,1639284661000000000,1639435043260
79,1639284721000000000,1639284721000000000,1639435043260
75,1639284781000000000,1639284781000000000,1639435043260
79,1639284841000000000,1639284841000000000,1639435043260
84,1639284901000000000,1639284901000000000,1639435043260
75,1639284961000000000,1639284961000000000,1639435043260
78,1639285021000000000,1639285021000000000,1639435043260
76,1639285081000000000,1639285081000000000,1639435043260
90,1639285141000000000,1639285141000000000,1639435043260
76,1639285201000000000,1639285201000000000,1639435043260
74,1639285261000000000,1639285261000000000,1639435043260
86,1639285321000000000,1639285321000000000,1639435043260
77,1639285381000000000,1639285381000000000,1639435043260
75,1639285441000000000,1639285441000000000,1639435043260
72,1639285501000000000,1639285501000000000,1639435043260
74,1639285561000000000,1639285561000000000,1639435043260
78,1639285621000000000,1639285621000000000,1639435043260
77,1639285681000000000,1639285681000000000,1639435043260
78,1639285741000000000,1639285741000000000,1639435043260
81,1639285801000000000,1639285801000000000,1639435043260
76,1639285861000000000,1639285861000000000,1639435043260
80,1639285921000000000,1639285921000000000,1639435043260
73,1639285981000000000,1639285981000000000,1639435043260
81,1639286041000000000,1639286041000000000,1639435043260
76,1639286101000000000,1639286101000000000,1639435043260
77,1639286161000000000,1639286161000000000,1639435043260
81,1639286221000000000,1639286221000000000,1639435043260
77,1639286281000000000,1639286281000000000,1639435043260
83,1639286341000000000,1639286341000000000,1639435043260
80,1639286401000000000,1639286401000000000,1639435043260
75,1639286461000000000,1639286461000000000,1639435043260
74,1639286521000000000,1639286521000000000,1639435043260
76,1639286581000000000,1639286581000000000,1639435043260
78,1639286641000000000,1639286641000000000,1639435043260
79,1639286701000000000,1639286701000000000,1639435043260
86,1639286761000000000,1639286761000000000,1639435043260
79,1639286821000000000,1639286821000000000,1639435043260
84,1639286881000000000,1639286881000000000,1639435043260
75,1639286941000000000,1639286941000000000,1639435043260
79,1639287001000000000,1639287001000000000,1639435043260
89,1639287061000000000,1639287061000000000,1639435043260
83,1639287121000000000,1639287121000000000,1639435043260
85,1639287181000000000,1639287181000000000,1639435043260
81,1639287241000000000,1639287241000000000,1639435043260
88,1639287301000000000,1639287301000000000,1639435043260
88,1639287361000000000,1639287361000000000,1639435043260
94,1639287421000000000,1639287421000000000,1639435043260
76,1639287481000000000,1639287481000000000,1639435043260
78,1639287541000000000,1639287541000000000,1639435043260
83,1639287601000000000,1639287601000000000,1639435043260
75,1639287661000000000,1639287661000000000,1639435043260
82,1639287721000000000,1639287721000000000,1639435043260
77,1639287781000000000,1639287781000000000,1639435043260
78,1639287841000000000,1639287841000000000,1639435043260
